,text,hate
31504,ইনশাল্লাহ এমনটি হবে না,0
31505,কথা বুঝে শুনে বলা আর্ট এবং নেসিসিটি,0
31506,সে চোখ বড় বড় করে বলছে এটা তুমি কি বললা,0
31507,এক্ষন এক্সপ্লেইন করো এদিকে তাকাও,0
31508,তাহলে কি চলবে,0
31509,উনি বললেন সাইকেল,0
31510,পাশ থেকে মুহুমুহু হাততালি,0
31511,হাততালি তখনও চলছে,0
31512,এক পলিসিতে ধাম করে গাড়ি কমে গেলো রাস্তায়,0
31513,ফলে যেই লাউ সেই কদু যেই জোড় সেই বেজোড়,0
31514,সলুশান কি,0
31515,আমার কাছেও কিছুটা ষ্টুপিড আইডিয়া লাগছে,0
31516,কলেজে পড়ার সময় মাথায় ঢুকল কঙ্কালের ব্যবসা করব,0
31517,বন্ধু কিছু টাকা জমিয়ে নেমে পড়লাম ব্যবসায়,0
31518,শুরু করলাম ব্যবসা,0
31519,বিজনেসের পেঅফ লাইন ঠিক করলাম,0
31520,বানাতে বসলাম লিফলেট,0
31521,ভালো ফ্যামিলির মানে,0
31522,থাকা তো উচিত,0
31523,বিশাল উত্তেজনা,0
31524,প্রথম ফোন পেলাম লিফলেট লাগানোর ঘন্টার মধ্যে,0
31525,শ্যামলিতে কঙ্কাল ডেলিভারি করতে হবে,0
31526,বিশাল উত্তেজনা,0
31527,আমরা গেলাম ইত্তেফাকের মোড়ে কম দামে কঙ্কাল কিনতে,0
31528,কঙ্কাল কই,0
31529,এটার ভিতরে,0
31530,উঁকি দিয়ে দেখি সব হাড্ডিগুড্ডী আলাদা,0
31531,ভাই এটা সেট করে দেন,0
31532,আমরা জন উপুত হয়ে সেটিং শিখলাম,0
31533,অনেক হাসি তামাশা করলাম,0
31534,একটু পরে বন্ধু বলে বস্তার ভিতরে কি জানি নড়ে,0
31535,আমি ভাবলাম জোক করছে,0
31536,আমি বললাম তো,0
31537,ডেথ সার্টিফিকেট আছে না,0
31538,আরে ভোদাই কঙ্কালের ডেথ সার্টিফিকেট কই পাইবি,0
31539,লিফলেটে যে লেখলাম,0
31540,ঢাকা থেকে রওনা দিলে ভৈরবের ঠিক পরের স্টেশান ওটা,0
31541,সবাই আপনার দিকে উৎসুক হয়ে তাকিয়ে থাকবে,0
31542,আমি বললাম আপনি এসেছেন নিতে,0
31543,না তো আমি তো আপনাকে চিনিই না,0
31544,তাইলে হেন্ডশেক করলেন যে,0
31545,পিছে তাকিয়ে দেখি আমার মেয়েরা নামছে ট্রেন থেকে,0
31546,পাশ থেকে সবাই হেল্প করে ব্যাগ নামিয়ে দিচ্ছে,0
31547,আমি ভাবলাম এরা বুঝি এসেছে ষ্টেশনে আমাদের নিতে,0
31548,আমি যেয়ে হাত বাড়িয়ে বললাম থ্যাংকস আসার জন্য,0
31549,এভাবেই শুরু সেই জেলাটায় নামা,0
31550,ঢাকা থেকে রওনা দিলে ভৈরবের ঠিক পরের স্টেশান ওটা,0
31551,সারাটা দিন যে কিভাবে কেটে গেলো,0
31552,জুম্মা পর্যন্ত সেখানে চলল আড্ডা,0
31553,এই সেই তিতাস একটি নদীর নাম,0
31554,ঝড়ের গতিতে বজরা নৌকা তিতাসে উড়ছে,0
31555,আমি চোখ বন্ধ করে নদীর গন্ধ নিচ্ছি,0
31556,রসুলপুর নামের এক দ্বীপের মতো জায়গায় এসে থামলাম,0
31557,হ্যা এতই সুন্দর সেই জায়গাটা,0
31558,যাদের সাথে এসেছি তারা কোনও রাজনৈতিক দল করে না,0
31559,পুরো ব্রাহ্মণবাড়িয়া এগিয়ে গেলো,0
31560,হ্যা সেই জেলাটার নাম ব্রাহ্মণবাড়িয়া,0
31561,ঢাকা থেকে রওনা দিলে ভৈরবের ঠিক পরের স্টেশানই ওটা,0
31562,ভাবা যায়,0
31563,ভাবা যায়,0
31564,ঢাকা থেকে রওনা দিলে ভৈরবের ঠিক পরের স্টেশানই ওটা,0
31565,ঢাকায় আসার পালা,0
31566,আসার নিয়ম হলো টাটা বাইবাই বলে চলে আসা,0
31567,তোমরা যাও তো,0
31568,অবশ্যই পারব তোমরা যাও,0
31569,বেয়াদপের মতো কথা না শোনার ভান করে দাঁড়িয়ে রইলো,0
31570,এতও মানুষ ঢাকায় ফিরছে ঈদের ছুটি শেষ বলে কথা,0
31571,এক গ্রুপ আমার মেয়েকে জানালা দিয়ে ঢুকাল,0
31572,আমি বলছি তোমরা নামো কুইক ট্রেন ছেড়ে দিচ্ছে,0
31573,ট্রেন উড়িয়ে চলছে,0
31574,ভৈরব স্টেশনানে রীতিমত তাদের জোর করে নামালাম,0
31575,বুঝাই যায় না এটা ঘাম নাকি চোখের পানি,0
